gameid,repetitionNum,word,count
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,at the top,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on -PRON- knee,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,triangle on the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on the right,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,to the right,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,this one look,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,one look like,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,look like a,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,a diamond on,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,diamond on top,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on top of,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,top of a,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,with leg out,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,point to the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,to the left,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,sit down with,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,straight line on,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,stand on one,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,in front of,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,like -PRON- be,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,point to right,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,out to the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,like a person,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,look like someone,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,with a diamond,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on the left,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,the left side,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,triangle on top,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,a person sit,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,person sit down,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,like a man,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,in the air,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,look like -PRON-,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,that look like,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on the ground,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,the one -PRON-,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,the right and,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,face the left,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,face the right,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,the right side,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on one leg,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,no arm or,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,arm or leg,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,the one that,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,one that look,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,this one be,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,the left and,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,this one have,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,arm out to,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,arm to the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,face to the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,with arm out,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,at the bottom,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,-PRON- look like,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,with a square,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,be the one,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,this be the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,with a triangle,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,square on top,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on the bottom,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,person sit on,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,sit on the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,up in the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,look like the,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,on -PRON- back,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,one leg up,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,square on back,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,with the square,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,diamond shape head,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,arm in front,1
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,diamond head on,0
5792-f5aa5cf6-b3d0-4444-8442-4ef42e3b7c08,6,head on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,at the top,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on -PRON- knee,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,triangle on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,to the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,this one look,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,one look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,look like a,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,a diamond on,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,diamond on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on top of,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,top of a,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,with leg out,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,point to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,to the left,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,sit down with,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,straight line on,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,stand on one,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,in front of,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,like -PRON- be,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,point to right,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,out to the,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,like a person,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,look like someone,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,with a diamond,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,the left side,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,triangle on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,a person sit,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,person sit down,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,like a man,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,in the air,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,look like -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,that look like,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,on the ground,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,the one -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,the right and,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,face the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,face the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,the right side,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on one leg,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,no arm or,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,arm or leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,the one that,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,one that look,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,this one be,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,the left and,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,this one have,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,arm out to,1
5851-2c495782-8cef-496e-abba-1730655488cb,1,arm to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,face to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,with arm out,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,at the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,-PRON- look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,with a square,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,be the one,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,this be the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,with a triangle,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,square on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,person sit on,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,sit on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,up in the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,look like the,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,on -PRON- back,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,one leg up,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,square on back,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,with the square,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,diamond shape head,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,arm in front,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,diamond head on,0
5851-2c495782-8cef-496e-abba-1730655488cb,1,head on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,at the top,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on -PRON- knee,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,triangle on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,to the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,this one look,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,one look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,look like a,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,a diamond on,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,diamond on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on top of,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,top of a,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,with leg out,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,point to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,to the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,sit down with,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,straight line on,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,stand on one,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,in front of,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,like -PRON- be,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,point to right,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,out to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,like a person,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,look like someone,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,with a diamond,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,the left side,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,triangle on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,a person sit,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,person sit down,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,like a man,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,in the air,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,look like -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,that look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on the ground,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,the one -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,the right and,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,face the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,face the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,the right side,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on one leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,no arm or,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,arm or leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,the one that,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,one that look,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,this one be,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,the left and,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,this one have,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,arm out to,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,arm to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,face to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,with arm out,1
5851-2c495782-8cef-496e-abba-1730655488cb,2,at the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,-PRON- look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,with a square,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,be the one,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,this be the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,with a triangle,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,square on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,person sit on,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,sit on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,up in the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,look like the,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,on -PRON- back,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,one leg up,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,square on back,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,with the square,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,diamond shape head,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,arm in front,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,diamond head on,0
5851-2c495782-8cef-496e-abba-1730655488cb,2,head on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,at the top,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on -PRON- knee,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,triangle on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,to the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,this one look,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,one look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,look like a,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,a diamond on,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,diamond on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on top of,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,top of a,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,with leg out,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,point to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,to the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,sit down with,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,straight line on,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,stand on one,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,in front of,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,like -PRON- be,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,point to right,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,out to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,like a person,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,look like someone,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,with a diamond,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,the left side,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,triangle on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,a person sit,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,person sit down,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,like a man,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,in the air,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,look like -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,that look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on the ground,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,the one -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,the right and,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,face the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,face the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,the right side,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on one leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,no arm or,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,arm or leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,the one that,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,one that look,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,this one be,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,the left and,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,this one have,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,arm out to,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,arm to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,face to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,with arm out,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,at the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,-PRON- look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,with a square,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,be the one,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,this be the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,with a triangle,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,square on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,person sit on,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,sit on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,up in the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,look like the,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,on -PRON- back,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,one leg up,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,square on back,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,with the square,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,diamond shape head,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,arm in front,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,diamond head on,0
5851-2c495782-8cef-496e-abba-1730655488cb,3,head on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,at the top,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on -PRON- knee,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,triangle on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,to the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,this one look,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,one look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,look like a,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,a diamond on,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,diamond on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on top of,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,top of a,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,with leg out,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,point to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,to the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,sit down with,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,straight line on,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,stand on one,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,in front of,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,like -PRON- be,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,point to right,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,out to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,like a person,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,look like someone,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,with a diamond,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,the left side,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,triangle on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,a person sit,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,person sit down,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,like a man,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,in the air,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,look like -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,that look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on the ground,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,the one -PRON-,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,the right and,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,face the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,face the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,the right side,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on one leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,no arm or,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,arm or leg,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,the one that,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,one that look,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,this one be,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,the left and,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,this one have,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,arm out to,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,arm to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,face to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,with arm out,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,at the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,-PRON- look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,with a square,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,be the one,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,this be the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,with a triangle,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,square on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on the bottom,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,person sit on,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,sit on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,up in the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,look like the,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,on -PRON- back,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,one leg up,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,square on back,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,with the square,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,diamond shape head,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,arm in front,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,diamond head on,0
5851-2c495782-8cef-496e-abba-1730655488cb,4,head on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,at the top,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,on -PRON- knee,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,triangle on the,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,on the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,to the right,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,this one look,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,one look like,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,look like a,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,a diamond on,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,diamond on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,on top of,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,top of a,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,with leg out,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,point to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,to the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,sit down with,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,straight line on,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,stand on one,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,in front of,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,like -PRON- be,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,point to right,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,out to the,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,like a person,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,look like someone,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,with a diamond,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,on the left,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,the left side,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,triangle on top,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,a person sit,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,person sit down,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,like a man,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,in the air,0
5851-2c495782-8cef-496e-abba-1730655488cb,5,look like -PRON-,0
