,gameid,intendedName,repetitionNum,x_tsne,y_tsne
1694,7642-536146ba-7c31-4590-832e-905c0126f60e,D,6,-16.395979,-23.706827
1695,7919-c64a8035-5c54-4696-9fab-21367611c8b6,D,1,15.9717865,8.007517
1696,7919-c64a8035-5c54-4696-9fab-21367611c8b6,D,2,27.066412,6.391694
1697,7919-c64a8035-5c54-4696-9fab-21367611c8b6,D,3,20.957336,5.9902964
1698,7919-c64a8035-5c54-4696-9fab-21367611c8b6,D,4,-11.276404,-22.27576
1699,7919-c64a8035-5c54-4696-9fab-21367611c8b6,D,5,-13.96754,-22.868158
1700,7919-c64a8035-5c54-4696-9fab-21367611c8b6,D,6,-13.976968,-22.231522
1701,7971-85165980-35a3-4070-8ebf-ca2d159dc715,D,1,-5.498134,5.632349
1702,7971-85165980-35a3-4070-8ebf-ca2d159dc715,D,2,-5.447941,2.3525813
1703,7971-85165980-35a3-4070-8ebf-ca2d159dc715,D,3,-4.0974865,3.3359826
1704,7971-85165980-35a3-4070-8ebf-ca2d159dc715,D,6,-5.454313,-0.5375141
1705,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,D,1,6.057117,5.419153
1706,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,D,2,6.607165,2.97874
1707,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,D,3,13.388213,1.031677
1708,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,D,4,15.875795,-10.001411
1709,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,D,5,15.875733,-10.001407
1710,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,D,6,15.875796,-10.001412
1711,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,D,1,-13.114974,15.092142
1712,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,D,2,1.1515288,0.052803073
1713,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,D,3,-14.075854,16.027351
1714,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,D,1,8.755288,0.29567274
1715,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,D,2,9.292269,-3.124428
1716,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,D,3,10.110458,-9.99602
1717,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,D,4,10.567905,-9.844564
1718,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,D,5,10.567905,-9.844564
1719,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,D,6,10.567905,-9.844564
1720,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,D,1,3.2731082,-4.6108093
1721,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,D,2,2.1672127,-5.2495794
1722,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,D,3,1.964756,-6.22112
1723,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,D,4,1.9394815,-10.9199915
1724,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,D,5,1.9394815,-10.9199915
1725,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,D,6,1.9394815,-10.9199915
1726,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,D,1,4.6195073,3.449742
1727,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,D,2,5.1832113,-7.5056725
1728,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,D,3,5.126909,-7.401145
1729,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,D,4,-17.599678,-8.830645
1730,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,D,5,-21.117762,-10.838609
1731,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,D,6,-21.042116,-9.332471
1732,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,D,1,1.2127317,16.56586
1733,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,D,2,5.270711,17.80926
1734,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,D,3,4.9914155,17.654305
1735,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,D,1,4.9964876,-1.9558345
1736,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,D,2,5.1488633,-2.780339
1737,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,D,3,6.6178617,-21.23779
1738,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,D,4,8.488573,-21.643137
1739,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,D,5,3.4350727,-18.413475
1740,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,D,6,8.001947,-21.048658
1741,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,D,1,17.008291,5.54729
1742,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,D,2,17.780062,5.6245394
1743,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,D,3,9.732979,3.5091891
1744,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,D,4,10.266008,4.9586706
1745,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,D,5,10.057846,3.6560628
1746,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,D,6,17.780027,5.6247034
1747,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,D,1,-2.1386597,18.874243
1748,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,D,2,5.352734,9.168382
1749,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,D,3,1.0720887,24.009296
1750,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,D,4,0.5708013,23.959324
1751,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,D,5,0.3892564,24.408134
1752,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,D,6,1.203748,24.471613
1753,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,D,1,8.288154,3.2304413
1754,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,D,2,17.655294,2.83029
1755,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,D,3,18.398891,3.9551423
1756,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,D,4,17.65012,2.7820342
1757,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,D,5,17.32406,4.345953
1758,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,D,6,17.32406,4.345953
1759,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,D,1,5.02054,10.325339
1760,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,D,2,5.1826005,11.7684
1761,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,D,3,5.0332384,12.325668
1762,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,D,4,8.443305,10.715133
1763,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,D,5,9.510408,10.894169
1764,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,D,6,8.900427,11.026196
1765,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,D,1,5.559587,5.0085297
1766,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,D,2,8.095952,4.539162
1767,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,D,3,0.12681474,-14.714825
1768,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,D,4,0.013004747,-15.762392
1769,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,D,5,0.15832615,-15.247404
1770,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,D,6,0.013004706,-15.762393
1771,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,D,1,0.5402093,16.17795
1772,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,D,2,27.09269,7.108667
1773,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,D,3,26.752743,5.624821
1774,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,D,4,27.741776,7.8066525
1775,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,D,5,28.287119,7.372119
1776,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,D,6,26.206562,6.1924305
1777,9471-f19badf8-f934-48be-af51-c28ad91605b9,D,1,10.066036,6.2630568
1778,9471-f19badf8-f934-48be-af51-c28ad91605b9,D,2,2.3965726,7.983804
1779,9471-f19badf8-f934-48be-af51-c28ad91605b9,D,3,-15.227396,-0.36155757
1780,9471-f19badf8-f934-48be-af51-c28ad91605b9,D,4,-19.835217,-0.6561605
1781,9471-f19badf8-f934-48be-af51-c28ad91605b9,D,5,-19.856913,-1.2054696
1782,9471-f19badf8-f934-48be-af51-c28ad91605b9,D,6,-19.319761,-0.6054381
1783,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,D,1,-4.062287,8.152178
1784,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,D,2,9.152641,2.0539792
1785,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,D,3,9.1523905,2.0537913
1786,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,D,4,-11.7675495,4.50646
1787,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,D,5,-11.767288,4.506461
1788,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,D,6,-9.205167,2.246335
1789,9559-04e2b195-6540-4711-9830-5178487fc07c,D,1,-9.939769,-6.968647
1790,9559-04e2b195-6540-4711-9830-5178487fc07c,D,2,-10.506536,-7.4369273
1791,9559-04e2b195-6540-4711-9830-5178487fc07c,D,3,-10.506536,-7.4369273
1792,9559-04e2b195-6540-4711-9830-5178487fc07c,D,4,-10.506536,-7.4369273
1793,9559-04e2b195-6540-4711-9830-5178487fc07c,D,5,-9.115249,-5.579165
1794,9559-04e2b195-6540-4711-9830-5178487fc07c,D,6,-9.115141,-5.5784883
1795,9567-370cab8f-7744-4910-8e41-e0a50b191fac,D,1,-3.4327533,10.278571
1796,9567-370cab8f-7744-4910-8e41-e0a50b191fac,D,2,10.223205,-16.81641
1797,9567-370cab8f-7744-4910-8e41-e0a50b191fac,D,3,10.246523,-16.945662
1798,9567-370cab8f-7744-4910-8e41-e0a50b191fac,D,4,2.5734558,-19.084194
1799,9567-370cab8f-7744-4910-8e41-e0a50b191fac,D,5,3.070629,-19.28574
1800,9567-370cab8f-7744-4910-8e41-e0a50b191fac,D,6,2.9694853,-18.265963
1801,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,D,1,9.055169,7.6144085
1802,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,D,2,-1.1883615,17.038155
1803,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,D,3,-1.3523679,14.174195
1804,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,D,4,-0.12358574,14.585236
1805,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,D,5,-0.12358652,14.585722
1806,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,D,6,-1.3773017,14.387013
1807,0057-414228f8-c268-40d6-9349-b35df4f080d9,E,1,1.281077,8.020349
1808,0057-414228f8-c268-40d6-9349-b35df4f080d9,E,2,1.9014196,7.4692936
1809,0057-414228f8-c268-40d6-9349-b35df4f080d9,E,3,2.0527613,7.3485727
1810,0057-414228f8-c268-40d6-9349-b35df4f080d9,E,4,16.078457,6.9534583
1811,0057-414228f8-c268-40d6-9349-b35df4f080d9,E,5,15.872184,4.609381
1812,0057-414228f8-c268-40d6-9349-b35df4f080d9,E,6,13.579653,6.009398
1813,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,E,1,10.483645,-4.885061
1814,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,E,2,9.617096,-1.8868282
1815,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,E,3,6.5382166,-5.6905513
1816,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,E,4,7.305061,-6.158989
1817,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,E,5,8.848941,-6.2511044
1818,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,E,6,-13.973302,-17.456465
1819,0413-e4a76b36-4367-4e30-abf9-93e823913630,E,1,-9.548634,9.124462
1820,0413-e4a76b36-4367-4e30-abf9-93e823913630,E,2,-9.41842,8.693174
1821,0413-e4a76b36-4367-4e30-abf9-93e823913630,E,3,-9.744416,9.478804
1822,0413-e4a76b36-4367-4e30-abf9-93e823913630,E,4,-12.592396,13.885749
1823,0413-e4a76b36-4367-4e30-abf9-93e823913630,E,5,-9.971869,9.002996
1824,0413-e4a76b36-4367-4e30-abf9-93e823913630,E,6,-9.54329,8.568744
1825,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,E,1,-11.067931,12.841338
1826,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,E,3,-9.277616,13.367178
1827,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,E,4,-13.93852,10.058741
1828,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,E,5,-13.954939,10.0547
1829,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,E,6,-13.954969,10.055398
1830,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,E,1,0.89871454,-27.454056
1831,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,E,2,14.301546,6.6507354
1832,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,E,3,0.90371305,-27.449654
1833,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,E,4,14.697587,4.7286487
1834,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,E,5,15.109731,6.7640967
1835,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,E,6,14.200432,5.1594434
1836,0723-9b842133-a121-4b53-9c37-784e6023e022,E,1,-0.8660856,8.2363
1837,0723-9b842133-a121-4b53-9c37-784e6023e022,E,2,2.6881235,4.8724704
1838,0723-9b842133-a121-4b53-9c37-784e6023e022,E,3,1.2529451,3.2368665
1839,0723-9b842133-a121-4b53-9c37-784e6023e022,E,4,-8.2902,-19.403732
1840,0723-9b842133-a121-4b53-9c37-784e6023e022,E,5,-11.180427,-15.689341
1841,0723-9b842133-a121-4b53-9c37-784e6023e022,E,6,-13.642061,-19.462223
1842,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,E,1,-8.849905,3.9336464
1843,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,E,2,-8.850061,3.9337933
1844,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,E,3,-8.84978,3.933688
1845,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,E,4,-8.850048,3.9336464
1846,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,E,5,-8.850087,3.9336452
1847,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,E,6,-8.849908,3.9336474
1848,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,E,1,10.060902,-4.7321997
1849,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,E,2,8.528458,-1.9724654
1850,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,E,3,6.4719424,-4.4947395
1851,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,E,4,6.893917,-2.5324242
1852,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,E,5,9.7568445,-3.222088
1853,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,E,6,6.5137653,-3.2286303
1854,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,E,1,13.093693,4.21663
1855,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,E,2,6.1999774,4.3085732
1856,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,E,4,-8.83468,-17.580368
1857,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,E,5,-9.575459,-20.572792
1858,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,E,6,-12.413148,-16.798859
1859,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,E,1,3.3103366,2.862106
1860,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,E,2,7.8140273,-2.0906365
1861,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,E,3,9.219113,-2.4647672
1862,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,E,4,7.0093484,-3.9408865
1863,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,E,5,9.06933,-2.873389
1864,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,E,6,7.081787,-4.592288
1865,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,E,1,0.7776814,12.879543
1866,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,E,2,3.3039544,14.117994
1867,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,E,3,3.303814,14.117994
1868,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,E,4,3.3026724,14.225469
1869,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,E,5,3.0097268,16.46195
1870,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,E,6,3.009726,16.461948
1871,1598-17655913-31a4-4ca6-b86c-383db06bfde9,E,1,-1.5781947,16.667774
1872,1598-17655913-31a4-4ca6-b86c-383db06bfde9,E,2,-1.3882655,14.060367
1873,1598-17655913-31a4-4ca6-b86c-383db06bfde9,E,3,-1.3882023,14.060367
1874,1598-17655913-31a4-4ca6-b86c-383db06bfde9,E,4,-4.6898932,1.5305722
1875,1598-17655913-31a4-4ca6-b86c-383db06bfde9,E,5,-4.689586,1.530623
1876,1598-17655913-31a4-4ca6-b86c-383db06bfde9,E,6,-4.690101,1.5306264
1877,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,E,1,-4.72919,11.721503
1878,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,E,2,-9.723031,-17.288736
1879,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,E,3,-12.424128,-19.294077
1880,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,E,4,-10.942548,-16.900284
1881,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,E,5,-11.615137,-17.04293
1882,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,E,6,-10.838007,-17.499622
1883,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,E,1,-10.774507,11.347804
1884,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,E,2,-7.764787,10.061422
1885,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,E,3,-10.774395,11.347512
1886,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,E,4,-10.773831,11.348489
1887,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,E,5,-10.671949,11.391258
1888,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,E,6,-6.9637184,10.627925
1889,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,E,1,0.6470726,3.6523092
1890,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,E,2,-12.760779,-22.91617
1891,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,E,3,-12.76078,-22.916168
1892,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,E,4,-12.760773,-22.916151
1893,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,E,5,-12.760771,-22.916147
1894,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,E,6,-12.760784,-22.916119
1895,2002-d128dee1-72d2-4585-9488-fcedfabe7722,E,1,4.699979,12.786483
1896,2002-d128dee1-72d2-4585-9488-fcedfabe7722,E,3,4.5061316,12.836562
1897,2002-d128dee1-72d2-4585-9488-fcedfabe7722,E,4,4.6999903,12.786526
1898,2002-d128dee1-72d2-4585-9488-fcedfabe7722,E,5,6.2141194,11.740795
1899,2002-d128dee1-72d2-4585-9488-fcedfabe7722,E,6,6.2140856,11.740641
1900,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,E,1,-1.5399121,9.986083
1901,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,E,2,14.390254,6.117833
1902,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,E,3,8.37741,-3.8217201
1903,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,E,4,8.776505,-3.405666
1904,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,E,5,8.063923,-3.775047
1905,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,E,6,8.480173,-3.7592711
1906,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,E,1,-8.634719,10.00284
1907,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,E,2,-11.355746,-16.95406
1908,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,E,3,-11.280133,-18.24312
1909,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,E,4,-11.625191,-18.464136
1910,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,E,5,-10.59842,-16.962446
1911,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,E,6,-11.136267,-18.936104
1912,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,E,2,-1.112274,11.203916
1913,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,E,3,-1.7339554,11.65469
1914,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,E,4,8.77013,15.751457
1915,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,E,5,8.77013,15.752008
1916,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,E,6,8.770126,15.751425
1917,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,E,1,8.949667,-3.6354609
1918,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,E,2,7.8287587,-4.4387817
1919,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,E,3,7.557447,-4.03485
1920,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,E,4,2.9797523,1.5509473
1921,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,E,5,7.642508,-3.2078955
1922,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,E,6,-11.525871,-19.793135
1923,3321-5540179d-7955-4363-b9d2-e392f26a1256,E,1,-3.14329,11.50801
1924,3321-5540179d-7955-4363-b9d2-e392f26a1256,E,2,3.9947567,8.931564
1925,3321-5540179d-7955-4363-b9d2-e392f26a1256,E,3,3.9948404,8.931488
1926,3321-5540179d-7955-4363-b9d2-e392f26a1256,E,4,3.9946468,8.931515
1927,3321-5540179d-7955-4363-b9d2-e392f26a1256,E,5,8.684774,-5.070148
1928,3321-5540179d-7955-4363-b9d2-e392f26a1256,E,6,7.981956,-5.1475353
1929,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,E,1,-0.99952,9.387715
1930,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,E,2,-1.0113206,9.361425
1931,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,E,3,-3.2130055,3.7690077
1932,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,E,4,-3.2129717,3.7690094
1933,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,E,5,-3.213017,3.7690077
1934,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,E,6,-3.213008,3.7690084
1935,3453-2eab60c9-d1cd-4245-919c-c499f303740e,E,1,6.961668,3.8525007
1936,3453-2eab60c9-d1cd-4245-919c-c499f303740e,E,2,6.199967,4.308522
1937,3453-2eab60c9-d1cd-4245-919c-c499f303740e,E,3,3.461504,5.8840227
1938,3453-2eab60c9-d1cd-4245-919c-c499f303740e,E,4,6.9616594,3.852491
1939,3453-2eab60c9-d1cd-4245-919c-c499f303740e,E,5,7.054856,4.855187
1940,3453-2eab60c9-d1cd-4245-919c-c499f303740e,E,6,7.0548425,4.8552065
1941,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,E,1,-1.5781946,16.667772
1942,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,E,2,-1.5782167,16.667747
1943,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,E,3,-6.2534947,13.363876
1944,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,E,4,-6.2528644,13.364354
1945,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,E,5,-1.5782133,16.667757
1946,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,E,6,-3.8791885,14.346962
1947,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,E,1,9.230004,-3.8629706
1948,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,E,2,8.923629,-4.280009
1949,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,E,3,9.077269,-4.0768194
1950,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,E,4,8.443096,-3.1006925
1951,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,E,5,8.26827,-3.0763214
1952,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,E,6,8.964597,-3.6239402
1953,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,E,1,7.0052767,-0.41353384
1954,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,E,2,6.985664,-0.37678355
1955,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,E,3,7.45324,-3.5616546
1956,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,E,4,-11.500884,-18.854097
1957,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,E,5,8.587937,-4.2855096
1958,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,E,6,14.300845,-1.3118588
1959,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,E,1,-7.558277,11.481264
1960,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,E,2,4.287619,-3.602504
1961,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,E,3,4.2876525,-3.6025338
1962,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,E,4,8.20037,-4.467685
1963,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,E,5,8.198065,-4.498249
1964,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,E,6,8.524881,-3.2013447
1965,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,E,1,-12.068286,-18.463697
1966,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,E,2,-9.857123,-17.386374
1967,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,E,3,-10.054132,-18.792969
1968,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,E,4,-9.751637,-19.650566
1969,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,E,5,-10.207887,-18.982805
1970,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,E,6,-9.414366,-19.117788
1971,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,E,1,1.0623939,13.417914
1972,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,E,2,0.6901896,13.3655205
1973,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,E,3,0.78333783,14.329113
1974,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,E,4,-1.5781951,16.667759
1975,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,E,5,-1.5781603,16.667768
1976,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,E,6,-1.578194,16.667772
1977,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,E,1,-6.374279,10.242037
1978,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,E,6,-3.957293,9.221581
