,gameid,intendedName,repetitionNum,x_tsne,y_tsne,correct,is_nan
960,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,B,1,7.088735,-16.646212,0,False
961,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,B,2,0.946377,-0.9030073,1,False
962,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,B,3,-2.8464327,20.07846,1,False
963,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,B,4,-1.1634108,19.822088,1,False
964,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,B,5,-1.3964443,20.782764,1,False
965,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,B,6,-2.3942726,20.94021,1,False
966,9471-f19badf8-f934-48be-af51-c28ad91605b9,B,1,-0.78633934,-16.315405,0,False
967,9471-f19badf8-f934-48be-af51-c28ad91605b9,B,2,16.436735,2.179914,0,False
968,9471-f19badf8-f934-48be-af51-c28ad91605b9,B,3,16.436735,2.179914,1,False
969,9471-f19badf8-f934-48be-af51-c28ad91605b9,B,4,25.77498,13.712969,0,False
970,9471-f19badf8-f934-48be-af51-c28ad91605b9,B,5,27.8304,15.138412,1,False
971,9471-f19badf8-f934-48be-af51-c28ad91605b9,B,6,28.109127,13.310224,1,False
972,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,B,1,-10.864313,1.6958828,1,False
973,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,B,2,-10.862814,-10.064333,1,False
974,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,B,3,11.711908,-1.6150869,1,False
975,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,B,4,-20.324057,-3.0427008,0,False
976,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,B,5,1.777596,-9.319854,1,False
977,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,B,6,-20.003843,-2.977666,1,False
978,9559-04e2b195-6540-4711-9830-5178487fc07c,B,1,-8.603272,2.0012805,1,False
979,9559-04e2b195-6540-4711-9830-5178487fc07c,B,2,-11.514185,3.4592686,1,False
980,9559-04e2b195-6540-4711-9830-5178487fc07c,B,3,-9.943163,3.8662992,1,False
981,9559-04e2b195-6540-4711-9830-5178487fc07c,B,4,5.0158753,-0.634441,1,False
982,9559-04e2b195-6540-4711-9830-5178487fc07c,B,5,5.0158753,-0.634441,1,False
983,9559-04e2b195-6540-4711-9830-5178487fc07c,B,6,5.4732265,-2.5199425,1,False
984,9567-370cab8f-7744-4910-8e41-e0a50b191fac,B,1,-9.822984,-9.284616,1,False
985,9567-370cab8f-7744-4910-8e41-e0a50b191fac,B,2,-9.598341,-10.424005,1,False
986,9567-370cab8f-7744-4910-8e41-e0a50b191fac,B,3,-8.566825,-10.233324,0,False
987,9567-370cab8f-7744-4910-8e41-e0a50b191fac,B,4,-11.465282,-14.083185,1,False
988,9567-370cab8f-7744-4910-8e41-e0a50b191fac,B,5,-11.284495,-13.4774275,1,False
989,9567-370cab8f-7744-4910-8e41-e0a50b191fac,B,6,-10.718332,-13.737237,1,False
990,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,B,1,10.530846,-0.052689027,1,False
991,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,B,2,-13.3338585,16.253021,1,False
992,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,B,3,-13.3338585,16.253021,1,False
993,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,B,4,-12.301449,15.5605,1,False
994,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,B,5,-13.924,14.391952,1,False
995,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,B,6,-13.205675,15.16395,1,False
996,0057-414228f8-c268-40d6-9349-b35df4f080d9,C,1,6.4886017,22.714123,1,False
997,0057-414228f8-c268-40d6-9349-b35df4f080d9,C,2,18.695837,9.084447,1,False
998,0057-414228f8-c268-40d6-9349-b35df4f080d9,C,3,18.539948,8.526336,1,False
999,0057-414228f8-c268-40d6-9349-b35df4f080d9,C,4,17.964653,8.502257,1,False
1000,0057-414228f8-c268-40d6-9349-b35df4f080d9,C,5,17.763044,9.042541,1,False
1001,0057-414228f8-c268-40d6-9349-b35df4f080d9,C,6,18.213593,9.397533,1,False
1002,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,C,1,-11.755259,3.056634,1,False
1003,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,C,2,-13.962249,-6.6061068,1,False
1004,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,C,3,-13.60886,-6.5948305,1,False
1005,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,C,4,-13.367489,-7.645128,1,False
1006,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,C,5,-14.599643,-8.406356,1,False
1007,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,C,6,-14.599643,-8.406357,1,False
1008,0413-e4a76b36-4367-4e30-abf9-93e823913630,C,1,,,[nan],True
1009,0413-e4a76b36-4367-4e30-abf9-93e823913630,C,2,-3.4845836,8.790219,1,False
1010,0413-e4a76b36-4367-4e30-abf9-93e823913630,C,3,5.0196157,27.233665,1,False
1011,0413-e4a76b36-4367-4e30-abf9-93e823913630,C,4,0.4859528,27.088024,1,False
1012,0413-e4a76b36-4367-4e30-abf9-93e823913630,C,5,-16.028687,9.666084,1,False
1013,0413-e4a76b36-4367-4e30-abf9-93e823913630,C,6,0.4859491,27.088467,1,False
1014,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,C,1,-0.23899715,2.6101162,1,False
1015,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,C,2,6.254873,26.53189,1,False
1016,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,C,3,5.3162446,25.469305,1,False
1017,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,C,4,4.5254173,26.626934,1,False
1018,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,C,5,-0.023522623,30.547966,1,False
1019,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,C,6,5.804077,27.183321,1,False
1020,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,C,1,4.880388,-10.385173,1,False
1021,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,C,2,3.9937358,-4.8760705,1,False
1022,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,C,3,9.642767,-7.03805,1,False
1023,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,C,4,30.499836,-34.249454,1,False
1024,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,C,5,33.22727,-35.383854,1,False
1025,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,C,6,35.331474,-34.935036,1,False
1026,0723-9b842133-a121-4b53-9c37-784e6023e022,C,1,-14.147736,8.182782,1,False
1027,0723-9b842133-a121-4b53-9c37-784e6023e022,C,2,-6.781911,11.215247,1,False
1028,0723-9b842133-a121-4b53-9c37-784e6023e022,C,3,-25.425575,18.97631,1,False
1029,0723-9b842133-a121-4b53-9c37-784e6023e022,C,4,-26.193613,18.908348,1,False
1030,0723-9b842133-a121-4b53-9c37-784e6023e022,C,5,-25.887926,19.408276,1,False
1031,0723-9b842133-a121-4b53-9c37-784e6023e022,C,6,-25.685184,18.505213,1,False
1032,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,C,1,-19.995358,9.581564,1,False
1033,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,C,2,39.255814,9.825835,1,False
1034,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,C,3,37.890377,7.426905,1,False
1035,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,C,4,39.957714,6.352257,1,False
1036,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,C,5,36.810165,8.30651,1,False
1037,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,C,6,39.255684,8.773756,1,False
1038,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,C,1,-7.5132933,5.382913,1,False
1039,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,C,2,-16.695297,14.529473,1,False
1040,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,C,3,-17.391937,14.294705,1,False
1041,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,C,4,-17.621365,12.950751,1,False
1042,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,C,5,-16.089193,14.139591,1,False
1043,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,C,6,-17.003733,12.553683,1,False
1044,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,C,1,-2.0798519,-2.223444,1,False
1045,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,C,2,-15.681548,-40.18625,1,False
1046,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,C,3,-14.889705,-35.498547,1,False
1047,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,C,4,-11.320266,-42.941055,1,False
1048,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,C,5,-7.1528373,-41.10273,1,False
1049,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,C,6,-14.060013,-42.292343,1,False
1050,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,C,1,-0.4015739,24.848196,1,False
1051,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,C,2,0.2195281,24.766806,1,False
1052,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,C,3,2.2908518,23.185984,1,False
1053,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,C,4,0.3034224,24.192831,1,False
1054,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,C,5,-1.1690038,23.24737,1,False
1055,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,C,6,-0.65854204,24.387077,1,False
1056,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,C,1,-3.1551523,6.2070885,1,False
1057,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,C,2,-1.9573809,5.800206,1,False
1058,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,C,3,18.473772,-1.3598878,1,False
1059,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,C,4,17.099066,-2.3193128,1,False
1060,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,C,5,17.673307,-2.8024263,1,False
1061,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,C,6,-22.88076,-11.936197,1,False
1062,1598-17655913-31a4-4ca6-b86c-383db06bfde9,C,1,-3.8391058,-8.416064,1,False
1063,1598-17655913-31a4-4ca6-b86c-383db06bfde9,C,2,1.2103772,-9.416259,1,False
1064,1598-17655913-31a4-4ca6-b86c-383db06bfde9,C,3,-7.0833564,-39.449516,1,False
1065,1598-17655913-31a4-4ca6-b86c-383db06bfde9,C,4,-6.4356375,-38.697643,1,False
1066,1598-17655913-31a4-4ca6-b86c-383db06bfde9,C,5,-12.645919,-34.114357,1,False
1067,1598-17655913-31a4-4ca6-b86c-383db06bfde9,C,6,-6.436452,-39.64079,1,False
1068,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,C,1,-12.60053,9.769259,0,False
1069,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,C,2,-0.15767886,23.918219,1,False
1070,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,C,3,0.9420813,30.577656,1,False
1071,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,C,4,-16.461332,12.970354,1,False
1072,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,C,5,0.6350483,31.401482,1,False
1073,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,C,6,-0.025161711,31.989109,1,False
1074,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,C,1,6.710396,20.736132,1,False
1075,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,C,2,6.710396,20.736132,1,False
1076,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,C,3,6.815308,20.10831,1,False
1077,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,C,4,8.918467,17.18064,0,False
1078,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,C,5,7.611945,18.441038,1,False
1079,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,C,6,8.219472,17.733149,1,False
1080,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,C,1,0.77818036,7.2650476,0,False
1081,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,C,2,0.12432836,9.413622,1,False
1082,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,C,3,37.823254,8.253082,1,False
1083,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,C,4,38.158108,9.845792,1,False
1084,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,C,5,37.30162,6.5190015,1,False
1085,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,C,6,40.641552,8.252461,1,False
1086,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,C,1,-1.9757477,12.32481,1,False
1087,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,C,2,-7.5923285,8.757238,1,False
1088,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,C,3,-5.3191075,7.880971,1,False
1089,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,C,4,11.526595,8.908871,1,False
1090,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,C,5,11.526595,8.908871,1,False
1091,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,C,6,11.526595,8.908871,1,False
1092,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,C,1,-5.9009495,-0.5445372,1,False
1093,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,C,2,-8.163404,-1.7355105,1,False
1094,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,C,3,-8.113909,-3.4539213,1,False
1095,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,C,4,-8.396304,-4.0882683,1,False
1096,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,C,5,-7.8785434,-3.847383,1,False
1097,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,C,6,-8.64602,-3.6293395,1,False
1098,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,C,1,31.459373,-34.89231,1,False
1099,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,C,2,35.071167,-32.31632,1,False
1100,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,C,3,34.56262,-36.071514,1,False
1101,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,C,4,33.434986,-36.4541,1,False
1102,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,C,5,34.163307,-35.0871,1,False
1103,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,C,6,31.660477,-32.4574,1,False
1104,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,C,1,31.138119,-33.332745,1,False
1105,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,C,2,32.713158,-32.280766,1,False
1106,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,C,3,32.300285,-36.628597,1,False
1107,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,C,4,34.06801,-31.541027,1,False
1108,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,C,5,34.43987,-34.08632,1,False
1109,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,C,6,33.513115,-34.365757,1,False
1110,3321-5540179d-7955-4363-b9d2-e392f26a1256,C,1,-1.4146608,-1.1999902,0,False
1111,3321-5540179d-7955-4363-b9d2-e392f26a1256,C,2,-0.5189031,-5.562388,1,False
1112,3321-5540179d-7955-4363-b9d2-e392f26a1256,C,3,0.5964673,-7.1297517,1,False
1113,3321-5540179d-7955-4363-b9d2-e392f26a1256,C,4,0.07620572,-5.866792,1,False
1114,3321-5540179d-7955-4363-b9d2-e392f26a1256,C,5,1.2100862,-9.415874,1,False
1115,3321-5540179d-7955-4363-b9d2-e392f26a1256,C,6,0.18786913,-6.374285,1,False
1116,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,C,1,1.9559625,7.949479,1,False
1117,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,C,2,2.9886537,8.483173,1,False
1118,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,C,3,25.357185,7.759012,1,False
1119,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,C,4,25.615303,7.784304,1,False
1120,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,C,5,25.501932,7.5329885,1,False
1121,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,C,6,3.5657954,8.876515,1,False
1122,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,C,1,-2.4158292,26.744337,1,False
1123,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,C,2,-2.4158003,26.7446,1,False
1124,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,C,3,-15.2868595,11.86515,1,False
1125,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,C,4,4.086493,14.899475,1,False
1126,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,C,5,4.086493,14.899475,1,False
1127,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,C,6,4.086493,14.899475,1,False
1128,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,C,1,-11.057245,3.57497,1,False
1129,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,C,2,-12.654361,-8.535131,1,False
1130,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,C,3,-12.785274,-9.143934,1,False
1131,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,C,4,-12.773875,-12.054211,1,False
1132,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,C,5,-12.527903,-12.256825,1,False
1133,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,C,6,-12.807416,-12.3018055,1,False
1134,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,C,1,-2.0510247,6.7616906,1,False
1135,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,C,2,15.588478,-7.301276,1,False
1136,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,C,3,16.515505,-5.42137,1,False
1137,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,C,4,18.661335,-2.0878718,1,False
1138,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,C,5,18.444675,-2.7817023,1,False
1139,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,C,6,17.89218,-2.0067394,1,False
1140,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,C,1,8.207127,2.7580388,1,False
1141,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,C,2,8.651491,2.1881087,1,False
1142,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,C,3,8.9906645,1.2374508,1,False
1143,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,C,4,9.224301,0.16552931,1,False
1144,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,C,5,9.224301,0.16552931,1,False
1145,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,C,6,9.224301,0.16552931,1,False
1146,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,C,1,3.0375671,-2.853749,1,False
1147,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,C,2,35.5071,-33.665714,1,False
1148,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,C,3,32.695946,-33.82735,1,False
1149,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,C,4,30.63609,-32.128666,1,False
1150,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,C,5,33.452667,-33.39371,1,False
1151,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,C,6,32.24356,-35.5612,1,False
1152,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,C,1,-3.2265291,7.7988977,1,False
1153,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,C,2,13.671579,1.6877675,1,False
1154,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,C,3,14.65045,-0.33425516,1,False
1155,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,C,4,14.133746,-0.26421106,1,False
1156,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,C,5,14.298192,-0.97901005,1,False
1157,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,C,6,14.298192,-0.97901005,1,False
1158,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,C,1,-3.9045997,-0.39465144,1,False
1159,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,C,2,-10.165654,-38.938023,1,False
1160,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,C,3,-10.69633,-37.30316,1,False
1161,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,C,4,-9.420889,-39.70091,1,False
1162,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,C,5,-12.236719,-38.566425,1,False
1163,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,C,6,-14.494604,-37.263905,1,False
1164,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,C,1,-18.26008,19.313906,1,False
1165,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,C,2,-18.5753,19.870495,1,False
1166,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,C,3,-17.9403,19.855028,1,False
1167,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,C,4,-18.5753,19.870495,1,False
1168,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,C,5,-23.832659,20.771881,1,False
1169,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,C,6,-13.680779,8.67108,1,False
1170,4513-c541e940-73fd-46b6-b19c-221458a22970,C,1,-5.2523,24.86158,1,False
1171,4513-c541e940-73fd-46b6-b19c-221458a22970,C,2,-5.4459844,25.556854,1,False
1172,4513-c541e940-73fd-46b6-b19c-221458a22970,C,3,-1.8184549,30.39403,1,False
1173,4513-c541e940-73fd-46b6-b19c-221458a22970,C,4,6.0383883,25.77643,1,False
1174,4513-c541e940-73fd-46b6-b19c-221458a22970,C,5,4.6473646,25.855343,1,False
1175,4513-c541e940-73fd-46b6-b19c-221458a22970,C,6,5.374724,26.383547,1,False
1176,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,C,1,-8.829655,18.005363,1,False
1177,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,C,2,-9.428645,17.259377,1,False
1178,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,C,3,-9.851925,15.969746,1,False
1179,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,C,4,-9.452671,15.885191,1,False
1180,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,C,5,-10.022346,15.651692,1,False
1181,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,C,6,-11.403328,16.710926,1,False
1182,4729-d4a13957-3f36-496d-8eea-8c528e25740e,C,1,-20.20693,16.370306,1,False
1183,4729-d4a13957-3f36-496d-8eea-8c528e25740e,C,2,-21.935745,16.585205,1,False
1184,4729-d4a13957-3f36-496d-8eea-8c528e25740e,C,3,-21.935745,16.585205,1,False
1185,4729-d4a13957-3f36-496d-8eea-8c528e25740e,C,4,-22.255688,17.109129,1,False
1186,4729-d4a13957-3f36-496d-8eea-8c528e25740e,C,5,-21.618261,17.16736,1,False
1187,4729-d4a13957-3f36-496d-8eea-8c528e25740e,C,6,-23.065485,21.130417,1,False
1188,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,C,1,2.477874,-2.044412,1,False
1189,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,C,2,30.000517,-33.285015,1,False
1190,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,C,3,32.532997,-34.67704,1,False
1191,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,C,4,30.329517,-35.261944,1,False
1192,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,C,5,32.305412,-33.1247,1,False
1193,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,C,6,31.76679,-31.345182,1,False
1194,4824-58d5c545-a718-4653-89db-4be922da59d7,C,1,1.8017267,-4.2568684,1,False
1195,4824-58d5c545-a718-4653-89db-4be922da59d7,C,2,4.746217,-2.0099523,1,False
1196,4824-58d5c545-a718-4653-89db-4be922da59d7,C,3,31.49255,5.938482,1,False
1197,4824-58d5c545-a718-4653-89db-4be922da59d7,C,4,31.545265,5.3446617,1,False
1198,4824-58d5c545-a718-4653-89db-4be922da59d7,C,5,31.011185,5.6061854,1,False
1199,4824-58d5c545-a718-4653-89db-4be922da59d7,C,6,31.545265,5.3446617,1,False
1200,4843-98b6ce35-ee60-474f-8281-9a944213f01e,C,1,-6.180924,26.927973,1,False
1201,4843-98b6ce35-ee60-474f-8281-9a944213f01e,C,2,-7.2147813,24.844055,1,False
1202,4843-98b6ce35-ee60-474f-8281-9a944213f01e,C,3,-6.823099,25.292082,1,False
1203,4843-98b6ce35-ee60-474f-8281-9a944213f01e,C,4,-6.6901674,25.774214,1,False
1204,4843-98b6ce35-ee60-474f-8281-9a944213f01e,C,5,2.488615,5.087287,1,False
1205,4843-98b6ce35-ee60-474f-8281-9a944213f01e,C,6,-5.977569,26.250721,1,False
1206,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,C,1,-13.353626,10.668395,1,False
1207,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,C,2,-27.762413,15.151459,1,False
1208,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,C,3,-27.604893,15.774455,1,False
1209,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,C,4,-28.418839,15.1223755,1,False
1210,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,C,5,-28.36239,15.885294,1,False
1211,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,C,6,-28.36239,15.885294,1,False
1212,5032-f97819b4-cbef-4293-9d27-81134172edac,C,1,7.1532674,3.6176898,1,False
1213,5032-f97819b4-cbef-4293-9d27-81134172edac,C,2,-6.477979,-7.69774,1,False
1214,5032-f97819b4-cbef-4293-9d27-81134172edac,C,3,-10.0839,-40.655308,1,False
1215,5032-f97819b4-cbef-4293-9d27-81134172edac,C,4,-11.583158,-36.884212,1,False
1216,5032-f97819b4-cbef-4293-9d27-81134172edac,C,5,-10.761866,-38.31971,1,False
1217,5032-f97819b4-cbef-4293-9d27-81134172edac,C,6,-10.783501,-36.236423,1,False
1218,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,C,1,-3.0085719,10.819504,1,False
1219,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,C,2,-4.7107286,11.162617,1,False
1220,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,C,3,-5.0976634,11.667263,1,False
1221,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,C,4,-5.325817,12.201798,1,False
1222,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,C,5,-4.271796,11.3404665,1,False
1223,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,C,6,-3.9913032,11.80176,1,False
1224,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,C,1,-4.7041655,9.478237,1,False
1225,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,C,2,-9.0073805,-36.148304,1,False
1226,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,C,3,-8.760471,-37.422043,1,False
